,Latitude,Longtitude,City,Date,Temperature,Humidity,Wind Speed,Clouds,Date (UTC)
304,-28.603863794765367,166.94564501419325,vao,1544316375,3.24,95,5.02,92,2018-12-09 00:46:15
305,0.6780964851741942,90.57798281763684,meulaboh,1544316558,25.64,100,1.42,8,2018-12-09 00:49:18
306,48.80053243965193,73.20069867984924,abay,1544315400,-22,76,3,0,2018-12-09 00:30:00
307,5.320423633731252,25.146869124387337,zemio,1544316559,20.04,71,1.52,36,2018-12-09 00:49:19
308,-0.24777709357634592,50.019785658259764,mogadishu,1544316559,27.07,100,8.27,32,2018-12-09 00:49:19
309,4.519125089475523,160.23539357683558,namatanai,1544316559,29.67,96,1.97,68,2018-12-09 00:49:19
310,-16.80257553152822,-29.594345772373174,belmonte,1544316559,1.64,77,2.02,0,2018-12-09 00:49:19
311,68.18722317230572,139.53952885774208,deputatskiy,1544316560,-36.09,55,2.27,64,2018-12-09 00:49:20
312,14.223867615174782,-104.68824014075159,lazaro cardenas,1544312700,12,54,3.6,20,2018-12-08 23:45:00
313,-23.929163732144985,160.48713100991506,koumac,1544316560,26.42,75,7.92,68,2018-12-09 00:49:20
314,31.636704799845404,138.902734078393,shimoda,1544313600,7.28,39,6.2,75,2018-12-09 00:00:00
315,57.37423377761178,56.37844223198596,kukushtan,1544315400,-4,92,1,90,2018-12-09 00:30:00
316,70.31449203707783,123.6233299694232,zhigansk,1544316369,-37.39,67,2.12,56,2018-12-09 00:46:09
317,26.765957629053702,-87.06622797501954,warrington,1544314800,8.61,76,9.3,90,2018-12-09 00:20:00
318,-10.957101630933565,-79.3579335932026,huarmey,1544316562,19.64,70,1.82,64,2018-12-09 00:49:22
319,63.71081368593573,-21.483961221486936,eyrarbakki,1544313600,0,100,3.1,90,2018-12-09 00:00:00
320,35.43990742728634,-26.15299684863089,ponta delgada,1544313600,18,63,4.6,20,2018-12-09 00:00:00
321,-4.845670553054973,27.57005051151168,kongolo,1544316562,19.87,100,1.32,100,2018-12-09 00:49:22
322,63.88583730427942,64.04026571994152,igrim,1544316563,-8.11,89,1.72,68,2018-12-09 00:49:23
323,-7.419653297868109,-57.94125831724617,jacareacanga,1544316438,24.54,94,0.82,20,2018-12-09 00:47:18
324,46.54605469197338,99.04369682210853,moron,1544316563,22.27,80,1.32,44,2018-12-09 00:49:23
325,61.354674718448024,-135.85952448105294,whitehorse,1544313600,2,69,5.7,75,2018-12-09 00:00:00
326,-50.81871226999759,132.90147217061144,mount gambier,1544313600,19,68,5.7,75,2018-12-09 00:00:00
327,-33.93890013840435,-50.818465039161964,rio grande,1544316424,18.39,77,5.27,0,2018-12-09 00:47:04
328,-49.25608058290871,-55.41873382998676,necochea,1544316564,23.77,48,7.27,8,2018-12-09 00:49:24
329,-13.53745681746176,-58.535146050197795,nova olimpia,1544316565,25.52,85,1.32,8,2018-12-09 00:49:25
330,46.46797719749506,53.88014748812836,karaton,1544315400,27,78,3.1,20,2018-12-09 00:30:00
331,39.7338089562528,49.528446691122696,qobustan,1544315400,8,87,6.2,90,2018-12-09 00:30:00
332,47.73434468951564,-4.2583567213264075,quimper,1544313600,11.2,87,9.3,92,2018-12-09 00:00:00
333,-13.283191331887636,39.75976453114802,montepuez,1544316566,23.17,85,3.87,12,2018-12-09 00:49:26
334,35.242747363974615,44.72711273674611,kirkuk,1544316566,10.22,97,3.07,92,2018-12-09 00:49:26
335,12.345379225010532,122.28820122350726,concepcion,1544316566,29.52,59,0.62,32,2018-12-09 00:49:26
336,6.710833440418568,75.51504748739308,manavalakurichi,1544315400,26,88,1.42,20,2018-12-09 00:30:00
337,49.55531409669112,-40.679039661789034,nanortalik,1544313000,-1,68,5.1,48,2018-12-08 23:50:00
338,2.7413838534703245,116.43936610250137,tarakan,1544316567,27.04,100,1.52,68,2018-12-09 00:49:27
339,60.55051801449031,62.534542033120374,pelym,1544316568,-10.99,80,1.12,44,2018-12-09 00:49:28
340,50.221068438870674,117.27519150015593,dauriya,1544316568,-32.19,37,1.37,0,2018-12-09 00:49:28
341,4.629471618909591,74.07758637684208,male,1544316568,0.37,94,6.47,92,2018-12-09 00:49:28
342,63.03103179853386,10.272805556569608,hovin,1544314800,0,87,4.6,90,2018-12-09 00:20:00
343,30.547967536128596,87.91990501041084,mangan,1544316569,-7.74,64,0.67,44,2018-12-09 00:49:29
344,62.95001092084652,4.4602503065247845,raudeberg,1544314800,6,100,5.7,76,2018-12-09 00:20:00
345,-23.006823214246694,48.13568405474416,farafangana,1544316570,25.67,97,4.77,92,2018-12-09 00:49:30
346,-8.936726945593733,-26.252611470151038,olinda,1544313600,25,69,8.2,75,2018-12-09 00:00:00
347,76.77231882187078,155.82224507616417,srednekolymsk,1544316570,-37.09,65,1.32,48,2018-12-09 00:49:30
348,-8.016487647677309,25.38578157702446,kamina,1544316496,19.27,100,2.07,92,2018-12-09 00:48:16
349,30.948609548030745,21.801891301992754,ajdabiya,1544316571,6.57,78,1.92,0,2018-12-09 00:49:31
350,31.45768605690685,71.24130076305806,mankera,1544316571,16.77,46,2.52,0,2018-12-09 00:49:31
351,61.23552514742562,167.9743947684634,tilichiki,1544316571,-33.71,45,1.52,8,2018-12-09 00:49:31
352,-23.678305510533335,-48.115296073778524,itapetininga,1544316572,16.29,67,6.12,0,2018-12-09 00:49:32
353,51.092401758905595,130.36581835926944,talakan,1544316572,-30.44,66,0.57,12,2018-12-09 00:49:32
354,-25.33678773642039,27.50406902461836,mogwase,1544316572,18.47,78,2.42,0,2018-12-09 00:49:32
355,76.87596866587523,25.009115427302675,havoysund,1544314800,-5,73,1,20,2018-12-09 00:20:00
356,4.274327532507073,-66.05842200512835,inirida,1544316573,23.62,96,1.02,20,2018-12-09 00:49:33
357,-23.82423356398317,162.10970355718507,voh,1544316573,26.89,86,8.32,0,2018-12-09 00:49:33
358,46.50802333466953,99.82401243570303,hovd,1544314800,0.59,95,4.6,90,2018-12-09 00:20:00
359,26.103789247326503,76.68701017778062,sawai madhopur,1544316574,9.89,79,1.27,0,2018-12-09 00:49:34
360,-4.327610415500402,124.24906257227974,kendari,1544316435,26.67,98,1.52,20,2018-12-09 00:47:15
361,29.725242738949476,121.26655343206846,ningbo,1544313600,2,93,3,90,2018-12-09 00:00:00
362,5.637652272811437,-88.11852856983732,nicoya,1544316574,27.79,59,0.97,92,2018-12-09 00:49:34
363,52.21593914703149,-137.92909961129646,sitka,1544316357,-1.69,66,1.62,0,2018-12-09 00:45:57
364,65.4690531192424,-133.82747121496143,mayo,1544313600,-2,79,3.6,90,2018-12-09 00:00:00
365,30.030196607541583,81.79047033910001,jumla,1544316575,-11.84,84,1.17,0,2018-12-09 00:49:35
366,23.677930127189683,-23.109453970120256,nouadhibou,1544313600,20,56,4.6,0,2018-12-09 00:00:00
367,7.3495887299333305,-6.233707871539423,zuenoula,1544316576,27.52,50,1.87,88,2018-12-09 00:49:36
368,-11.211841725446703,48.58375623615947,ambilobe,1544316576,20.64,89,2.22,0,2018-12-09 00:49:36
369,51.65895013723244,-117.10529323839353,golden,1544313600,-10,61,1.5,75,2018-12-09 00:00:00
370,12.211076571056452,126.17910809520708,san policarpo,1544316577,26.54,99,5.22,24,2018-12-09 00:49:37
